File Branch_Vertices Time Verification Média_Grau_BV Branch_Vertices2 Time2 Verification2 Média_Grau_BV2 Branch_Vertices3 Time3 Verification3 Média_Grau_BV3 
Instancias\Spd_RF2_140_229_2787.txt	 15	 0,0150000000	 True	 4,3333334923	 15	 0,0000000000	 True	 4,2666668892	 14	 0,0000000000	 True	 4,4285712242
Instancias\Spd_RF2_140_229_2795.txt	 17	 0,0000000000	 True	 4,2941174507	 17	 0,0000000000	 True	 4,2941174507	 16	 0,0000000000	 True	 4,5000000000
Instancias\Spd_RF2_140_229_2803.txt	 18	 0,0000000000	 True	 4,4444446564	 18	 0,0000000000	 True	 4,4444446564	 16	 0,0000000000	 True	 4,3750000000
Instancias\Spd_RF2_160_179_3011.txt	 39	 0,0000000000	 True	 4,0769228935	 39	 0,0000000000	 True	 4,0769228935	 40	 0,0000000000	 True	 4,0999999046
Instancias\Spd_RF2_160_179_3019.txt	 40	 0,0000000000	 True	 4,1250000000	 40	 0,0000000000	 True	 4,1250000000	 40	 0,0000000000	 True	 4,1250000000
Instancias\Spd_RF2_160_179_3027.txt	 43	 0,0000000000	 True	 3,9302325249	 43	 0,0000000000	 True	 3,9302325249	 43	 0,0000000000	 True	 3,9069766998
Instancias\Spd_RF2_160_179_3035.txt	 40	 0,0000000000	 True	 4,0000000000	 40	 0,0000000000	 True	 4,0000000000	 40	 0,0000000000	 True	 4,0250000954
Instancias\Spd_RF2_160_179_3043.txt	 40	 0,0000000000	 True	 4,1250000000	 40	 0,0000000000	 True	 4,1250000000	 41	 0,0000000000	 True	 4,0731706619
Instancias\Spd_RF2_160_198_3051.txt	 34	 0,0000000000	 True	 4,3235292435	 34	 0,0000000000	 True	 4,3235292435	 35	 0,0000000000	 True	 4,2857141495
Instancias\Spd_RF2_160_198_3059.txt	 30	 0,0000000000	 True	 4,1999998093	 30	 0,0000000000	 True	 4,1999998093	 30	 0,0000000000	 True	 4,1666665077
Instancias\Spd_RF2_160_198_3067.txt	 34	 0,0000000000	 True	 4,3529410362	 34	 0,0000000000	 True	 4,3529410362	 33	 0,0000000000	 True	 4,4545454979
